nickName,cityName,score,content,startTime
撸撸517,南京,4.5,真好，还行 。苍蝇头太性感了。,2018-12-07 18:27:11
月光倾情、,昆明,5.0,太震撼了，除了精彩的特效，更让人们有所反思，不爱护环境污染生态，大自然迟早要反击的,2018-12-07 18:27:00
守护国家的宝剑,广州,5.0,亚瑟最后是靠孙悟空的打架方式赢弟弟的，啊哈哈哈,2018-12-07 18:26:50
WANGZIYUAN,郑州,5.0,完美的电影  特别喜欢红发的公主  北极星小姐姐之后 另一个小姐姐,2018-12-07 18:26:42
一个描述不清的男人,绵阳,5.0,特效做的超级好,2018-12-07 18:26:37
micael112,无锡,3.0,看完只记得妮可基德曼和德普前妻美貌的容颜,2018-12-07 18:26:21
一生在工作,哈尔滨,4.0,剧情方面不好但是画面非常不错，明亮！里面小动物的表现也是亮点。最好的地方就是深海混战，完全不逊于太空大战！,2018-12-07 18:26:21
爱在茜茜,襄阳,4.5,还不错吧！不算什么爆米花的电影，保持水准，期待下一部，hi，旁边的那个女孩子，你如果怕，以后请不要看这种没什么可怕镜头的电影，整场叫老公次数无数，看好你的嗲嗲功～最后say hello for2～(^_^)v,2018-12-07 18:26:17
XiI18686179407,包头,5.0,好看，火爆，不错,2018-12-07 18:26:15
Jay杰奏,长清区,5.0,好看到炸，特效太炫酷了,2018-12-07 18:26:05
鑫顺达食品,成都,0.5,我不知道是怎样的理由让我看到的评分居然是9.6分。上当受骗的亲身体验。不知道这个你们算不算诈骗。麻烦你们不要坑人了。谢谢你们了！！！,2018-12-07 18:25:57
蛙哥,三河,4.5,挺好的，挺震撼的,2018-12-07 18:25:54
AKx160964732,沧州,4.5,好红红火火恍恍惚惚,2018-12-07 18:25:54
Monitor:..,湛江,5.0,dc的电影越来越好了,2018-12-07 18:25:52
雁北,沈丘,5.0,挺好的，就是电影院的3d眼睛有点别扭，太大,2018-12-07 18:25:46
sDt205387597,江山,5.0,完美！特效超级震撼！,2018-12-07 18:25:42
成普欧冠,深圳,5.0,中上等影片，效果不错，值得一看。,2018-12-07 18:25:40
Elsa,武汉,5.0,好看到爆炸啦 dc难得的情节好的片 颜值就是一切 男主超man  女主一头红发 估计会成新潮流 男主**也是气质真是没话说  海洋生物打架 有种“大龙虾大闸蟹你们不要打架 你们我都喜欢吃”的感觉 温子仁可以的 最后的音乐很好听,2018-12-07 18:25:32
J093777,上海,5.0,特效真的很赞 剧情也挺紧凑的 好看,2018-12-07 18:25:28
小咩美,成都,5.0,"我承认我是花痴，
男主太帅了，
身材有好，
完美！
特效特别的炫酷，
希望有第二部出现！
期待",2018-12-07 18:25:27
UXl846092368,运城,3.0,就呢吧，，，，，。，，,2018-12-07 18:25:23
Ruby3327,武汉,5.0,非常的好看！！强烈推荐,2018-12-07 18:25:19
KkQ741068027,黄石,4.0,好看，应该还有下一部吧？,2018-12-07 18:25:12
国宝雄,昆山,5.0,超级棒！值得一看！,2018-12-07 18:25:11
历雅依晰景,北京,5.0,画面效果太震撼，年度最佳！,2018-12-07 18:25:02
凌空薇薇,三河,4.5,"《海王》看完了。简单写一下影评。
首先恭喜“我弟真叛逆俱乐部”喜提海王。
我最讨厌你们这些资本主义兄弟情

然后讲剧情，简单概括。
只要能和鱼说话，人生就像开了挂。
女友曾是我弟媳，跳了海沟找我妈。
弟弟找我来打架，他用大炮我用叉。
一家团聚真开心，我爸还在守灯塔。

嗯，好看。",2018-12-07 18:25:02
Mr委鬼,沈阳,5.0,感觉还行，但是想干过漫威难，彩蛋这个小海盗变成boss不能理解,2018-12-07 18:24:58
最初的美好,兰州,5.0,特技绝对的牛x！！！,2018-12-07 18:24:52
肖大宝😳,垫江,5.0,就是铠甲勇士的一样的小兵出来，有点跳戏,2018-12-07 18:24:51
老实敦厚正经人,西双版纳,5.0,画面美到窒息。影片解决了人类历史的最大难题，亲妈和女朋友掉进水里的时候。有个会游泳的妈是多重要。,2018-12-07 18:24:51
QiU359565812,成都,4.0,一般般般般的的,2018-12-07 18:24:50
Oua940177093,杭州,4.0,还不错，值得观看,2018-12-07 18:24:41
丰雪心,广州,4.5,特技不错，人物一般。,2018-12-07 18:24:40
zhouli19930316,成都,4.5,dc的厚重感和海中的神秘感，感觉仅次于黑暗骑士了！,2018-12-07 18:24:31
OYT957667715,成都,5.0,感觉又要火的节奏,2018-12-07 18:24:21
白色倾心,梧州,5.0,dc终于不皮了。,2018-12-07 18:24:19
ZFE604653507,上海,4.5,特效很好，故事情节好看。逻辑有点小硬伤,2018-12-07 18:24:15
圭贤的老婆,苏州,4.0,没达到预期，特效很牛逼，剧情太一般,2018-12-07 18:24:13
莱因哈哈哈,北京,5.0,好看就完事了,2018-12-07 18:24:09
Oyj468688671,孝感,5.0,真是太TM好看了，温子仁永远是我大哥！,2018-12-07 18:24:03
C😘,广州,5.0,完美。DC没有让我失望。,2018-12-07 18:24:01
Fariy,成都,5.0,海王治好了我的深海恐惧症，红发公主超美的。,2018-12-07 18:23:58
fgM959455765,杭州,5.0,好看好看好看,2018-12-07 18:23:56
🍫Y帆帆帆.,大连,5.0,"我像个70年代的观众第一次看《星球大战》
他没有往《神奇女侠》或者像漫威的《钢铁侠》那种超级英雄solo电影方向拍
他是往《指环王》拍的。 ​​​",2018-12-07 18:23:56
vDb984329504,广汉,1.0,给我的感觉一般,2018-12-07 18:23:52
子声Chris,长沙,5.0,** 他女朋友真好看,2018-12-07 18:23:49
Manchurian Tiger,哈尔滨,5.0,年度大片！！！,2018-12-07 18:23:48
楚風,沈阳,5.0,引入了全新的世界  故事设定和特效也让观众大饱眼福,2018-12-07 18:23:47
阿愉酱,广州,5.0,超好看啊啊啊！特效是真的很棒了！,2018-12-07 18:23:46
陕北匈奴王,榆林,5.0,不错，好莱坞大片很少让人失望,2018-12-07 18:23:46
钱宝宝plus,西安,5.0,"吹爆海王！
巨好看！
我看复联3的时候
也没有这么坐不住
（没有顶一个踩一个）

在没有看之前
根本不晓得自己会看些啥
也不晓得詹温拍了些啥
我看的是海王?
我记得上次我看指环王还是星战
才有这规模这标准
两个多小时刷的一下就过去了
高潮接着高潮接着高潮
只有起没有伏
一波比一波起的高
说实在我有点语无伦次
反正大家尽管去看就好了
🎉🎉🎉🎉🎉🎉",2018-12-07 18:23:45
A你是我的依靠。 ,哈尔滨,5.0,非常好看还会看第二部,2018-12-07 18:23:42
戴先生,象山,5.0,期待很久的电影了，很好看。期待第二部,2018-12-07 18:23:42
活结,绵阳,5.0,温子仁稳得很,2018-12-07 18:23:32
wei843926415,成都,5.0,完美真的，刺激,2018-12-07 18:23:25
blueglobe999,北京,4.5,燃爆了，快去看吧,2018-12-07 18:23:25
Uvh394860801,怀化,5.0,这部电影非常好看,2018-12-07 18:23:22
aiknua,佛山,5.0,开局青铜的亚瑟，猥琐发育打了装备（三叉戟），摇身一变成黄金，最后秒掉白银。期待续集上王者。,2018-12-07 18:23:20
莎草,珠海,4.0,影片的特效、设计、场景都是一流，故事情节就是看到开头能猜出结局的那种。撒哈拉沙漠、意大利的西西里岛背景都非常charming，一部合适的周末爆米花电影，又一个超级英雄诞生了，任何一个时代都永远需要英雄。,2018-12-07 18:23:16
VWT287150281,南宁,4.5,哈哈，海王，马王，海马王。男女主颜值都很高，尤其是女主，红发超级适合她。海沟国那段简直了，那怪物超恶熏。总的来说故事情节都不错，意大利那段取景特别好。但是，男主后来金配绿简直惨不忍睹，哈哈哈。,2018-12-07 18:23:14
VUA936345576,桐乡,5.0,世界第一☝️,2018-12-07 18:23:11
浮夸95588,衢州,5.0,相当精彩，不看可惜,2018-12-07 18:23:09
LOYALMRLU,南京,5.0,特效爆炸，完美,2018-12-07 18:23:08
迷鹿少年,汉中,5.0,算是我看过最好的一部dc的电影了,2018-12-07 18:23:02
Tvk251167008,盐城,5.0,滚：：：：：：：,2018-12-07 18:23:00
把你@写在心里の,北京,5.0,还可以😊 ,2018-12-07 18:22:50
我不想懂,南昌,4.5,视觉炸裂，场面超劲爆，就是影院不怎么样。外国的特效还是杠杠的，演技也OK，剧情就跟其他超级英雄差不多，但是在海底，超漂亮，超震撼,2018-12-07 18:22:40
SparkZou,沈阳,5.0,非常好，是我近期看过最好的电影了,2018-12-07 18:22:38
foster555,上海,5.0,12月上映最好的选择,2018-12-07 18:22:30
HrV297185480,太原,5.0,好哈哈哈哈好,2018-12-07 18:22:26
謎,张家口,5.0,很喜欢，海王太帅了 特效也挺好  总之很喜欢,2018-12-07 18:22:17
YlV986944908,重庆,3.0,脑洞不够大呀,2018-12-07 18:22:14
Spring_Li,西安,4.0,特效还是不错的。就是我有种看到了驯龙高手，霍比特人和齐天大圣的既视感，三叉戟就像金箍棒。混战像网游，故事没太多新意。这种影片基本过不了阅片无数的我，哈哈哈,2018-12-07 18:22:08
清风伴烈酒,阿城区,5.0,『海王』这部电影非常棒，特效特别给力，我感觉尤其是最后决战时候的那个特效简直无敌,2018-12-07 18:22:06
KGy761513156,烟台,5.0,超级棒！！！！！！！,2018-12-07 18:21:55
张雨桐 Lvan,滕州,5.0,五星好评 好看,2018-12-07 18:21:49
Do not bow to evil forces,太原,5.0,三个字没茅台,2018-12-07 18:21:47
西方记者滑莱士,广州,5.0,太好看了，我个人感觉唯一不足就是拿三叉戟有点太简单了，可能是时间不够所以简略，其他都非常棒！,2018-12-07 18:21:24
WwP176446821,银川,5.0,完美的一场奇遇,2018-12-07 18:21:21
香蕉香蕉不呐呐！,普洱,4.5,非常biu得佛,2018-12-07 18:21:14
SCP-2000,海安,4.5,视觉盛宴啊!!太棒了!剧情就那样 但是特效是真的牛逼!,2018-12-07 18:21:11
才驻三湘,长沙,4.0,肌肉男战胜了小白脸，野生的比家养的更厉害。但还是老妈最厉害，化解了危机，团结了所有力量。红头发的海后相当惊艳，不爱江山爱猛男。这场争权的关键就是谁的武器更厉害，金光闪闪的就是比银光的好看，而且更结实。还有一直充当炮灰的海盗，活着就是为了证明海王有多厉害，自己会惨到什么程度。总体而言，这又是一部超级英雄的传奇电影，不过这次主角换成了DC。,2018-12-07 18:20:46
ab282394373,广州,3.5,一般一般一般,2018-12-07 18:20:45
宫保鸡丁y,呼和浩特,4.5,挺不错的电影，特效的感觉也到位了。推荐,2018-12-07 18:20:42
🌀 David 🔆,锦州,5.0,DC联盟 冲击 漫威联盟，这部拍的不错，特效看着很爽！推荐iMax电影。,2018-12-07 18:20:30
jOA298693716,广州,5.0,嗯超级好看很就没这么专注的看一场电影了,2018-12-07 18:20:27
Joy丶T,广州,5.0,等了这么久 幸好没有失望！这部电影主角颜值很高，特效好剧情也不错！,2018-12-07 18:20:18
0,成都,5.0,太好看了我真的要爱死这个电影了！男主太帅！剧情新奇！两个女主都绝世颜值！值得三刷的一部电影！画风太美太创新！强烈推荐大家赶紧去看！,2018-12-07 18:20:08
AAA二手车买卖小叶 15280019699,福州,4.0,正常的超级英雄，配乐还可以，比漫威的好看点,2018-12-07 18:20:06
lx6396,青岛,5.0,啥也不说了  过瘾，媲美阿凡达的特效，绝对进全球票房前十！,2018-12-07 18:19:50
koF13138894070,深圳,5.0,太好看了 画面简直了,2018-12-07 18:19:47
Ass834470461,合肥,5.0,非常震撼，超级好看的一部超级英雄电影,2018-12-07 18:19:42
oPu188095093,开封,4.5,海王巨帅  特效帅,2018-12-07 18:19:30
美食冒泡,舟山,5.0,最好看的海底大战,2018-12-07 18:19:29
,汉中,5.0,简直太好看了，特效比阿凡达还牛逼，期待第二部,2018-12-07 18:19:23
剑来l,诸暨,5.0,看电影时一直在想，奥姆喊着要打上陆地，那岂不是会被超人给捏死，dc宇宙里超人实在是太bug了😂,2018-12-07 18:19:21
dum708535485,漳州,5.0,演员 特效 完美,2018-12-07 18:19:18
邢颖🍀不离,东港,4.5,电影里的景真的好棒的,2018-12-07 18:19:18
꧁༺曹伟༻꧂,西安,5.0,，听好的，特效不错，,2018-12-07 18:19:16
陋谢,莆田,4.5,提倡海洋环保！,2018-12-07 18:19:10
时浩南,苏州,5.0,很好看。值得一看,2018-12-07 18:19:10
BOSCH,廉江,4.0,不错！！！！！！,2018-12-07 18:19:02
月影龙帝,共青城,5.0,好看到爆炸啊，画面太劲爆了,2018-12-07 18:18:49
Tbohoo,沈阳,5.0,好久没看过这么好看的电影了，堪比阿凡达！10分！,2018-12-07 18:18:38
有山有水有空闲,沈阳,4.5,由潜伏的惊悚到今天的海底世界，温子仁的水准依然如此震撼，毕竟是导演惊悚电影的，海王的片段里也带着几次砰砰的心跳啊！妮可基德曼还是那么的年轻，感觉影片又有了阿凡达的视觉冲击。,2018-12-07 18:18:23
资深影迷,合肥,3.5,又一部故事不够特效来凑的电影，男主头脑简单四肢发达表现的淋漓尽致。,2018-12-07 18:18:21
让子弹飞,武汉,5.0,很燃，应该是最好的超级英雄电影。,2018-12-07 18:18:15
leowu,广州,5.0,整体都非常好，个人觉得好看过黑豹，海王太帅了，温导果然牛逼，女主还是红发好看,2018-12-07 18:18:07
AOL426570137,惠阳,4.0,片子不错，值得看。小时候直接长大衔接不好,2018-12-07 18:18:06
💭,深圳,5.0,amazing这个特效无敌的,2018-12-07 18:18:03
迷途之迷途,成都,4.5,好尴尬飞飞哥哈哈哈,2018-12-07 18:17:58
盐城顾斌,盐城,5.0,很好看，期待续集,2018-12-07 18:17:49
Fbl478937422,广州,5.0,一上来就展示了强劲有力的动作，告诉我们超人类是怎么打架的，剧情安排合理，没有一丝突兀，没有枉费这么久的等待！,2018-12-07 18:17:37
三色堇,青岛,5.0,太完美了！节奏完美场面绝赞！看完绝对不吃亏！太赞了！尤其是构建的海底世界和各种生物！想象力简直了！温导万岁！DC牛逼！,2018-12-07 18:17:35
jerryleerr,北京,5.0,"场面宏大，细腻
棒棒哒",2018-12-07 18:17:33
我是死侍你信不信,娄底,4.0,身为一个漫威粉看上去总体来说还可以，老毛病还是剧情太紧凑了,2018-12-07 18:17:31
落墨,大连,5.0,哇，dc扳回一城？怎么说，除神奇女侠外，这个最好看了！杰森是演马王时候就超喜欢他！至于德普前妻，惊艳亮相，可惜离婚了。剧情可以了，画面质感，开篇几段分镜设计和镜头切换，简直完美！是是艺术生学习的好分镜。音乐也是可以。总之海王是dc觉得很成功的一部电影了。,2018-12-07 18:17:31
♥钟小伙♥,广州,5.0,好看，好喜欢，好满意,2018-12-07 18:17:17
Ypo692177419,梁山,5.0,超级好看。刚看完  感觉像阿凡达又有星球大战的感觉。年度最佳电影  今年看的最棒的一部电影,2018-12-07 18:17:05
Fvy13507288796,襄阳,5.0,挺不错的电影，，值得一看，,2018-12-07 18:17:05
小小狐狸,昆明,3.5,漫威电影特效还是比较棒的，海洋片尾的服装很难看。,2018-12-07 18:16:55
霓*裳,合肥,5.0,非常好看，很不错的一部电影,2018-12-07 18:16:36
骑马马的射手,贵阳,4.0,特技不错！剧情马虎！,2018-12-07 18:16:27
遇见·你,中山,4.5,男女主角性感有魅力，剧情好看,2018-12-07 18:16:18
lIX973408898,闽侯县,3.5,特效满分，情节堪称套路，没有惊喜,2018-12-07 18:16:17
喋喋,綦江,5.0,节奏干脆清晰，不拖泥带水，画面设计很棒，给人很大的冲击力，不错的电影,2018-12-07 18:16:16
想你.,大连,5.0,牛逼，好看。,2018-12-07 18:16:03
a！suai! suai!,连云港,4.5,特效超级棒，剧情加入的亲情爱情也超好。知道了温子仁不仅拍恐怖片可以，科幻片也是拿手,2018-12-07 18:15:59
Qtg330956408,张家港,4.5,。。。。。。。,2018-12-07 18:15:54
~~國佳~~,东莞,5.0,剧情一般特效OK,2018-12-07 18:15:53
晶晶🍒,广州,2.5,特效很好，整部电影就看个特效，剧情一般,2018-12-07 18:15:52
晶晶🍒,广州,2.5,特效很好，整部电影就看个特效，剧情一般,2018-12-07 18:15:52
OpT460045438,泰安,5.0,温子仁随手捻来的迷影致敬和多种类型片元素不可思议的融合后的成片十分惊艳。这不是海底版的某某影片，仅仅以视觉呈现可以说星球大战是太空版的海王，指环王是魔幻版的海王，阿凡达是外星版的海王，从此海王不再是正义联盟和其他DC小伙伴调侃时才有存在感的角色，而马王没能统一的七国终于在变身海王后统一七海了。,2018-12-07 18:15:52
